headline,label
قصہ کرکٹ کا: جب للی کے بلےنے میدان پر مچایا دھمال,cricket
! دیپک کلال نے کیا چونکانے والا انکشاف، لڑکی نہیں ہیں راکھی ساونت,entertainment
"لارڈس میں یہ "" سپر فلاپ "" کھلاڑی ٹیم انڈیا کو بنائے گا چمپئن ، کوہلی بھی بجائیں گے تالیاں !۔",cricket
آبروریزی کے بعد نابالغ لڑکی کا بے رحمی سے قتل ، سر کاٹ کر اپنے ساتھ لے گئے مجرمین,crime
اس خوبصورت اداکارہ کو لوگوں نے سر آنکھوں پر بٹھایا ، لیکن شوہر نے کی مار- پٹائی,entertainment
"جس کھلاڑی کو ریٹائرمنٹ کا مشورہ دے رہے تھے لوگ ، اب وہ لگائے گا آئی پی ایل 2019 میں ""ٹریپل سنچری ""۔",cricket
"ڈیبیو کررہے کھلاڑی پر سنیل نارائن نے ڈھایا ""ظلم "" ، زندگی بھر یاد رہے گا آئی پی ایل کیریئر کا پہلا اوور !۔",cricket
ایسے شروع ہوا تھا یہ پیار ، لڑکی نے سیکس سے منع کیا تو کردی یہ وحشیانہ حرکت,crime
!جھانوی کی وجہ سے پریشان کرن جوہر نے سب کو دی یہ سزا,entertainment
"کیپ ٹاون ٹیسٹ میں ان دو"" فلاپ "" کھلاڑیوں کو ایک اور موقع دے سکتی ہے پاکستانی ٹیم ، یہ ہے بڑی وجہ",cricket
چتیشور پجارا کی شاندارسنچری کی بدولت ٹیم انڈیا عزت بچانے میں کامیاب,cricket
پرنسپل اور ٹیچر 9 مہینے تک کرتے رہے 5 ویں کلاس کی طالبہ کا ریپ، لیتے تھے سیلفیاں، حاملہ ہونے پر ہوا انکشاف,crime
می ٹو مہم پر شتروگھن سنہا نے توڑی چپی، انڈسٹری کی سچائی پر کی بات,entertainment
!جانئے کب کرکٹ کو الوداع کہیں گے وراٹ کوہلی، کوچ نے دیا بڑا بیان,cricket
جب مردہ ارتھی سے اٹھ کر کرنے لگا کیکی چیلنج، دیکھیں یہ ویڈیو,entertainment
شاہ رخ کو لوگ پشاور میں دیکھنا چاہتے ہیں : فواد خان,entertainment
آئی پی ایل 2019 میں پہلی جیت کے بعد کوہلی کو ملی سزا ، بھرنا ہوگا اتنا جرمانہ,cricket
سیکسی بکنی میں سشمتا سین نے شیئر کی بیحد ہاٹ تصویر، انٹرنیٹ پر وائرل,entertainment
معروف اداکارہ سادھنا کی آخری رسومات میں بالی ووڈ کا ہجوم,entertainment
آنجہانی اداکارہ نرگس دت کا کردار نبھانا باعث فخر کی بات ہے منیشا کوئرالہ,entertainment
جانئے آئی پی ایل میں کہاں سے آتی ہیں چیئرلیڈرس اور کتنی ہوتی ہے ان کی کمائی ؟,cricket
عامر خان کی فلم دنگل 15 اگست کو ہوسکتی ہے ریلیز,entertainment
اداکارہ زائرہ وسیم کے ساتھ فلائٹ میں چھیڑ چھاڑ ، پاسکو ایکٹ کے تحت مقدمہ درج ، ائیرلائن نے مانگی معافی,entertainment
عالمی کپ 2019: ہند۔ پاک میچ کے لئے 25 ہزار ٹکٹوں کے 4 لاکھ دعویدار,cricket
کشمیر میں گرام پردھان کا گولی مار کر قتل,crime
دہلی کے مانسروور پارک میں ایک ہی کنبہ کی چار خواتین سمیت پانچ افراد کا قتل,crime
!کیا انگلینڈ میں ہوئی بیویوں کی لڑائی نے کرا دی ’گبر‘ کی ٹیم انڈیا سے چھٹی,cricket
نئے سال کی پارٹی میں 11 افراد کے قتل کے بعد حملہ آور نے خود کو ماری گولی,crime
"ٹیم انڈیا کا یہ ""دبنگ "" کھلاڑی ہندوستانی کرکٹ کنٹرول بورڈ کا بن سکتا ہے نیا صدر !۔",cricket
محبت سے شروع ہوا رشتہ شادی تک پہنچا ، مگر پھر کچھ ایسا ہوا کہ یکایک سب کچھ بدل گیا,crime
"کٹھوعہ کیس: ملزمین کے وکیل کا متنازعہ بیان ""خاتون ہے کتنا دماغ ہو گا اس میں""۔",crime
کرکٹ کی دنیا میں رقم ہوئی نئی تاریخ ، ایک اوور میں بلے بازوں نے بنا ڈالے 43 رن ، دیکھیں ویڈیو,cricket
طویل علالت کے بعد بالی ووڈ اداکارہ شمی آنٹی کا انتقال,entertainment
کامیابی کا کوئی پیمانہ نہیں:امیتابھ بچن,entertainment
شکست کے بعد وراٹ کوہلی کو آئی عقل، اپنی سب سے بڑی غلطی کا کیا اعتراف,cricket
تاج محل کی طرح ہی پہاڑ بھی بنے محبت کی نشانی : نوازالدين,entertainment
کٹرینہ کیف نے کہا : دیپکا نے اپنی شادی میں مجھے نہیں بلایا۔۔۔۔۔۔,entertainment
اس مرتبہ سلمان خان نہیں بلکہ یہ اداکار بگ باس کو کریں گے ہوسٹ,entertainment
پڑھیں ، آخر کٹرینہ کیف کی فلمیں کیوں ہوتی ہیں فلاپ ، بتائی یہ وجہ ؟,entertainment
بائیں ہاتھ کے ڈیوڈ وارنر نے دائیں ہاتھ سے کھیلتے ہوئے لگایا بڑا چھکا ، دیکھتے ہی رہ گئے کرس گیل,cricket
رنویر سنگھ کو لے کر فلم بنائیں گے روہت شیٹی,entertainment
ہنی مون کے لئے اس ملک پہنچے پرینکا چوپڑا۔ نک جونس، شیئر کی جانکاری,entertainment
پرینکا چوپڑا کے لئے 'ایسا' شوہر چاہتی ہیں ان کی ماں,entertainment
پدماوتی فلم کو تاریخ کے نظریہ سے نہیں دیکھا جانا چاہئے: جاوید اختر,entertainment
ختم ہوا سب کا انتظار:اب ڈاؤٹ فل نہیں ہیں سلمان،،ریلیز ہوا فلم 'ریس 3' کا ٹریلر,entertainment
دس سال قبل اس شوکے ذریعہ سب کے پسندیدہ بنے تھے سلمان خان ، آج پھر سے ہوگا شروع,entertainment
عمران خان کے وہ چار بڑے خواب جو بالآخر شرمندہ تعبیر ہوئے,cricket
! اس مرتبہ ' بگ باس' میں نظر آئیں گے ہم جنس پرست جوڑے,entertainment
اس ہالی ووڈ تھریلر فلم کے ریمیک میں پرینیتی چوپڑا کریں گی کام,entertainment
شادی کے سوال پر سپنا چودھری نے دیا ایسا جواب، ماں ہوں گی خوش پر ٹوٹیں گے لاکھوں دل,entertainment
سوناکشی سنہا داؤد ابراہیم کی بہن کا رول اداکریں گی,entertainment
وراٹ - دھونی کو مات دینے والا گیند باز کررہا ہے خون کی الٹیاں ، کرکٹ کھیلنا بھی کیا بند !۔,cricket
روہتک کے نالے میں ملی 6 سال کی بچی کی لاش، ریپ کے بعد قتل کا اندیشہ,crime
ورلڈ کپ کھیلنا ہے تو دھونی کو اپنا لک نہیں کھیل بدلنا ہو گا: سوربھ گنگولی,cricket
"کرسل گیل اور پولارڈ کو چھوڑا پیچھا ، ویسٹ انڈیز کا یہ بڑا کھلاڑی بنا اب نیا ""سکسر کنگ ""۔",cricket
فلم پریم رتن دھن پايو نے توڑا ریکارڈ ، باکس آفس پر ہوئی پیسوں کی برسات,entertainment
آئی پی ایل 2019:ممبئی انڈینس بنام چنئی سپرکنگس ۔۔ دیکھیں میچ کی تصویری جھلکیاں,cricket
آج ہے یوراج۔ ہیزل کی شادی، اس انداز میں آئے سامنے,entertainment
ارجن کپور اور ملائیکہ اروڑہ کے رشتے کی وجہ سے سلمان خان نے اٹھایا یہ بڑا قدم ؟,entertainment
دل کی دھڑکنیں روکنے والے میچ میں دہلی نے راجستھان کو 4 رن سے شکست دی,cricket
میگن مارکل اور پرنس ہیری کو لوٹانے ہوں گے 63 کروڑ کے تحفے، یہ ہے وجہ,entertainment
حیدرآباد میں سیکس ریکٹ کا پردہ فاش، فلم اداکارہ کو بچایا گیا,crime
بالی ووڈ اداکار اکشے کمار نے خود کو لگا لی آگ، تصویریں دیکھ کر یہ بولیں بیوی ٹوینکل کھنہ,entertainment
پیار کے جال میں پھنسا کر عاشق ایک سال تک کرتا رہا آبروریزی ، شادی کی بات پر اب دے رہا ہے یہ دھمکی,crime
آسٹریلیا کے سلامی بلے بازوں نے توڑ دیا ٹیم انڈیا کے 45 اننگز سے دبدبے کا سلسلہ,cricket
ٹرین میں لڑکی سے ریپ : معاملے میں 24 گھنٹے بعد بھی ایف آئی آر درج نہیں ، واقعے کو دبانے کوشش,crime
"انگلینڈ کے سابق کپتان نے محتاط کیا ""کہیں تانا شاہ نہ بن جائیں وراٹ کوہلی""۔",cricket
طالبات سے بد کاری کرانے والے گروہ کا پردہ فاش ، وہاٹس ایپ سے ہوتی تھی لڑکیوں کی بکنگ,crime
امریکہ میں شدت پسند عناصرنے مسجد کو آگ لگائی، اسلامک سینٹر آف ایسٹ کا نصف سے زیادہ حصہ تباہ,crime
فیفا: چیمپئن بنتے ہی فرانس کے صدر نے یوں منایا جشن، اسٹیڈیم میں ہی ناچنے لگے,cricket
ابو ظہبی ٹیسٹ : دوسرے دن کا کھیل ختم ، میچ پر پاکستان کی گرفت مزید مضبوط ، 281 رنوں کی سبقت,cricket
آسکر ایوارڈ میں اس انداز میں نظر آئیں پرینکا چوپڑا,entertainment
دیپکا کو محنتی اداکارہ مانتی ہیں زویا مورانی,entertainment
"کاجل راگھوانی کی خوبصورتی دیکھ کر بھوجپوری سپر اسٹار کھیساری لال کا بڑھا "" بی پی "" ، انٹرنیٹ پر وائرل ہوا گانا",entertainment
آئی پی ایل کے باس کا قریبی ٹیم سلیکشن کیلئے مانگتا تھا کال گرل !۔,cricket
بالی ووڈ کا یہ اداکار ہے 3 سال سے گمشدہ، نہیں ملی اب تک کوئی خبر,entertainment
کن کھلاڑیوں نے آئی پی ایل میں کی زیادہ سے زیادہ میچوں کی کپتانی کی۔ دیکھیں تصاویر,cricket
سلمان خان سےجڑا یہ بڑا راز کیا جانتے ہیں آپ؟ بھائی ارباز خان نے کھول دیا راز,entertainment
والد نے کرکٹر بنانے کیلئے بند کردیا کاروبار ، بلے بازی دیکھنے کیلئے سچن تیندولکر نے کینسل کیا شیڈیول,cricket
باپ ہی دیتا تھا نشہ کا انجیکشن ، ڈرگس لے ڈوبا تھا دنیا کے سب سے مہنگے اداکار کا کیریئر,entertainment
نوازالدین کے ساتھ جوڑی جمائیں گی چترانگدا,entertainment
کسی کو پنکھے سے تو کسی کو لگتا ہے ٹماٹر سے ڈر، یہ رہی بالی ووڈ اسٹارس کی فوبیا فہرست,entertainment
!جب مسلمان ہونے کی وجہ سے نہیں ملا تھا عمران ہاشمی کو رہنے کے لئے فلیٹ,entertainment
ایشیا کپ میں پانی پلا رہا تھا یہ پاکستانی کھلاڑی ، موقع ملتے ہی کردیا کمال ! ۔,cricket
وراٹ کوہلی نے پورے کئے 10،000 رن توبیوی انوشکا شرمانے سوشل میڈیا پرکہہ دیا یہ۔۔۔۔۔۔۔,cricket
... جب جھانوی نے لکھا 'سری دیوی' کے لئے ایک جذباتی خط ،اس خط میں جھانوی نے کیا کہاپڑھئے,entertainment
آسٹریلیا کے خلاف پاکستانی کی ٹی 20 ٹیم کا اعلان ، محمد عامر باہر ، مگر اس بڑے کھلاڑی کی ہوئی واپسی,cricket
بالی ووڈ کے کنگ خان ۔ شاہ رخ ان دنوں اپنی آنے والی فلم زیرو میں مصروف ہیں,entertainment
دیپکا پڈوکون کی عدم موجودگی میں اس ہیروئین نےسرعام رنویر سنگھ کا لیا بوسہ ؟,entertainment
سیاست میں آنے سے پہلے بالی ووڈ اداکارہ یہ ہاٹ اوتار کیا آپ نے دیکھا,entertainment
ہندوستان بمقابلہ ویسٹ انڈیز : تیسرے ٹی 20 کیلئے ٹیم انڈیا کا اعلان ، یہ کھلاڑی ہوا شامل,cricket
"۔""ناگن "" کی کمر کا ٹرول کرنے والوں نے اڑایا مذاق تو شوہر نے کچھ اس انداز میں دیا کرارا جواب",entertainment
کپور خاندان نے لیا 70 سال پرانے آر کے اسٹوڈیو کو بیچنے کا فیصلہ، وجہ جان کر ہو جائیں گے حیران,entertainment
محض 16 سال کی عمر تک کتنی مرتبہ ہو چکا تھا اس کے جسم کا سودہ ، پڑھیں رونگٹے کھڑے کر دینے والی یہ کہانی,crime
ایڈیلیڈ میں 15 سال بعد جیتی ٹیم انڈیا ، آسٹریلیا کو 31 رنوں سے دی مات,cricket
کے بی سی کا پہلا ٹریلر حاضر ، جانئے کس طرح کرسکتے ہیں آپ رجسٹریشن,entertainment
سسر نے بہو کے بیت الخلا میں لگوائے سی سی ٹی وی کیمرے، گندی نیت سے اس طرح اٹھا پردہ,crime
مسئلہ کشمیر پر بنی اس فلم کو کیا سنسر بورڈ دےگا ہری جھنڈی؟,entertainment
پھر 'بھابھی' بن کر ناظرین کو لبھائیں گی شلپا شندے,entertainment
سوربھ نے جیتا طلائی تمغہ، راجیو نے جیتا چاندی کا تمغہ اور ابھیشیک کو ملا کانسہ,cricket
ایشا امبانی کی سنگیت تقریب میں جم کر ناچے شاہ رخ اور گوری خان,entertainment
دو مرتبہ طلاق کے بعد میں انجلینا نے بریڈ سے کی تھی شادی ، آخر کیوں ہو گئے الگ,entertainment
ایک بار پھر ہاٹ لک میں نظرآئیں سنی لیونی، سوشل میڈیا پرلوگ کررہے ہیں بے حد پسند,entertainment
زائرہ وسیم سے فلائٹ میں چھیڑچھاڑ پر سوشل میڈیا پر پھوٹا غصہ ، ....تو عام خواتین کو کن حالات کا کرنا پڑتا ہوگا سامنا,entertainment
سرفراز احمد کو ورلڈ کپ کیلئے پاکستانی ٹیم کا کپتان بنانے پر شاہد آفریدی نے دیا بڑا بیان ، کہی یہ بات,cricket
شہنشاہ جذبات دلیپ کمار کی طیبعت پھر علیل ، نمونیہ کی شکایت کے بعد علاج ، گھر پر ہی آرام کا مشورہ,entertainment
شاہ رخ خان کے بعد اب بالی ووڈ کی یہ اداکارہ ہوئی نسلی تعصب کا شکار ، کچھ اس طرح بیان کیا اپنا درد,entertainment
دھونی اور ان کے مداح کے درمیان اس ریس کو دیکھ کر ہنس- ہنس کر لوٹ پوٹ ہو جائیں گے ، دیکھیں ویڈیو,cricket
معروف اداکار نصیر الدین شاہ نے وراٹ کوہلی کو بتایا دنیا کا سب سے بدتمیز کھلاڑی ، جانیں وجہ ؟,entertainment
اس اداکارہ نے شادی کو لیکر کہہ دی ایسی بات کہ سوشل میڈیا پر ہو گئیں ٹرول,entertainment
کرکٹ کا ’ڈان‘ ، ٹیسٹ کرکٹ میں تھا 99.94 کا اوسط,cricket
پاکستانی سلامی بلے باز فخر زمان نے پہلے ہی ٹیسٹ میچ میں کیا دھمال ، بنا ڈالا یہ انوکھا ریکارڈ,cricket
چنئی سپرکنگس کو بڑا جھٹکا، پورے سیزن کے لئے باہرہوا یہ آل راونڈر,cricket
!دا گریٹ کھلی کا اعلان:ڈبلیو ڈبلیو ای کی رنگ میں اتریں گی راکھی ساونت ارو سپنا چودھری,entertainment
گھر میں ہے بڑی ٹینشن ، پھر بھی آسٹریلیا کا یہ کھلاڑی ہندوستان کے خلاف بنارہا ہے تابڑتوڑ سنچریاں,cricket
جموں وکشمیرمجھے اپنےگھرجیسا لگتا ہے: ہندوستانی کھلاڑی سریش رینا نے جموں وکشمیرکے کھلاڑیوں کی سراہنا کی,cricket
دھونی صرف میدان میں ہی نہیں بلکہ یہاں بھی ہیں مخالف ٹیموں پر بھاری ، روہت اور کوہلی بھی پیچھے,cricket
بالی ووڈ اداکار رشی کپور نے کی فاروق عبداللہ کی حمایت ، کہا : جموں و کشمیر ہمارا اور پی او کے پاکستان کا,entertainment
ایشا امبانی کی پری ویڈنگ تقریب میں ستاروں کا میلہ، دیکھیں تصویریں,entertainment
بجلی سے بھی تیز ہیں ایم ایس دھونی کے ہاتھ ، ایشیا کپ فائنل میں اپنے نام کئے کئی ریکارڈس,cricket
بڑے سیکس ریکٹ کا پردہ فاش ، قابل اعتراض اشیا برآمد، پانچ لڑکیوں سمیت چھ گرفتار,crime
پاکستان کے خلاف ون ڈے سیریز کے لئے جنوبی افریقہ کی ٹیم کا اعلان ، اس بڑے بلے باز کو ملا موقع,cricket
سالگرہ: فلم چمتکار سے زیرو تک شاہ رخ کا فلمی سفر,entertainment
بالی ووڈ دبنگ سلمان خان نے خود ہی بتائی فلموں میں شرٹ لیس ہونے کی وجہ,entertainment
تین لڑکوں نے نابالغ لڑکی کا اغوا کرکے اجتماعی عصمت دری کی,crime
آخر کیوں اڈلٹ کامیڈی فلم میں کام کرنا نہیں چاہتیں نرگس فاخری ؟,entertainment
ایکسکلوزیو: شادی سے پہلے رنویر- دیپیکا نے کیا شاندار ڈانس، گھر والے بھی جم کر جھومے,entertainment
بڑے بجٹ والی فلمیں نہیں بنانا چاہتیں ایکتا کپور,entertainment
"راس ٹیلر کی اس "" حرکت "" سے پاکستانی کپتان سرفراز احمد کا پارہ پہنچا ساتویں آسمان پر، بتایا انتہائی شرمناک",cricket
سنی لیونی نے کو۔اسٹار کے ساتھ کیا کچھ ایسا، سوشل میڈیا پرشیئر کیں تصویریں,entertainment
فلم ’’سنجو‘‘ اب 200 کروڑ کے کلب میں داخل,entertainment
عثمان خواجہ نے شاندارکیچ سے وراٹ کوہلی کو بھیجا پویلین، سوشل میڈیا پرجم کرہورہی ہے تعریف، دیکھیں ویڈیو,cricket
یہ 2 فلاپ کرکٹرز ٹیسٹ ٹیم میں شکھر دھون، دنیش کارتک کی لیں گے جگہ,cricket
فلم دنگل دیکھ کر سلمان خان نے کہا : مجھے تم سے نفرت ہے عامر!۔,entertainment
......جب گرل فرینڈ کے گھر رومانس کرنے پہنچے تھے سلمان، لیکن بیچ میں ہی آگئے تھے گھروالے پھر جو کچھ ہوا وہ,entertainment
کون بنے گا کروڑپتی کا ترک میں بھی جلوہ، اس آسان سوال کی وجہ سے ٹرول ہو گئی امیدوار,entertainment
ورلڈ کپ سے عین قبل پاکستان کے ان تین بڑے کھلاڑیوں نے ٹیم انتظامیہ کی بڑھائی سردردی !، یہ بڑی وجہ,cricket
....جب گرل فرینڈ کے بیڈ روم میں پھنسے سلمان خان رنگے ہاتھوں پکڑے گئے,entertainment
حلالہ کے نام پر سسر نے کی آبروریزی ، دو مولویوں سمیت پانچ افراد کے خلاف کیس درج ، جانچ جاری,crime
ملک کو لےکرجذباتی ہوئے رشی کپور، پاکستان کے لئے کہہ دی بڑی بات,entertainment
"بھاری پڑا موبائل فون کیمرہ ، پونم پانڈے کا ""سیکس ویڈیو "" ہوا لیک",entertainment
پاکستان کے خلاف ٹیسٹ سیریز سے پہلے آسٹریلیائی کپتان نے دیا بڑا بیان,cricket
پرینکا چوپڑا نے اتنے کروڑ میں فروخت کی اپنی شادی کی تصویریں ، جان کر اڑ جائیں گے آپ کے ہوش,entertainment
بیوی کی ادھوی خواہش پوری کرنے کیلئے 6 سال بعد اس کھلاڑی نے اٹھایا بلا اور پھر کردی رنوں کی برسات,cricket
تنو شری کے لگائے ہوئے تمام الزامات جھوٹے ہیں: نانا پاٹیکر,entertainment
بھوتنی بن کر تاپسی پنو نے یو ٹیوب پر توڑے ریکارڈ ، کیا آپ نے دیکھا یہ ویڈیو ؟,entertainment
چمپئنزٹرافی میں سنچری لگانے والا ہیروایشیا کپ میں ثابت ہوا پھسڈی، مداحوں کوکیا مایوس,cricket
"آسکر۔2018:ہالی ووڈ نے بالی ووڈ کی""نایاب نگینہ""سری دیوی اور ششی کپورکو پیش کیا خراج عقیدت",entertainment
پاکستانی کھلاڑی نے گاوں سے آکرلگائی تھی سنچری، عمران خان کی تلاش سے ٹیم انڈیا پرپڑگیا تھا بھاری,cricket
ٹریجڈی کوئین' یہ ہیں وہ اداکارہے جس کے پیدا ہوتے ہی ان کے والد چھوڑ آئے تھے یتیم خانے',entertainment
دو سال کے تیمور نے مقبولیت کے معاملہ میں حاصل کیا نیا مقام ، کئی ستاروں کو چھوڑا پیچھے,entertainment
آج ممبئی لایا جائے گا سری دیوی کا جسد خاکی ، انل امبانی نے اپنا طیارہ دبئی بھیجا,entertainment
امپائر نے کردی ایسی بڑی بھول کہ پورا اسٹیڈیم رہ گیا ہکا بکا ، بلے باز کو بھگتنا پڑا خمیازہ,cricket
فیصلہ کن میچ میں مشکل میں پاکستان ، نیوزی لینڈ نے پہلی اننگز میں پہلے دن سات وکٹ پر بنائے 229 رن,cricket
ایکشن کے سبب بلے بازہماری گیندوں کوسمجھنے میں قاصر: راشد خان,cricket
مہندر سنگھ دھونی کا 2019 عالمی کپ میں کھیلنا ہوا مشکل؟,cricket
۔... جب پابندی سے بچنے کیلئے وراٹ کوہلی نے مانگی معافی !۔,cricket
عصمت دری متاثرہ کا اسقاط حمل کرنے کے سبب کانگریس کی خاتون لیڈر گرفتار,crime
روایتی کونکنی رسم و رواج کے ساتھ شادی کے بندھن میں بندھے دیپیکا اور رنویر,entertainment
کٹرینہ کیف کی سفارشیں کرتے ہیں سلمان خان یہ ویڈیو ہے ثبوت,entertainment
عامر خان نہیں ، شاہ رخ خان بنیں گے خلا میں جانے والے پہلے ہندوستانی,entertainment
اس ماڈل نے کیا دعویٰ، انوپ جلوٹا کے بچے کی ماں بننے والی تھی جسلین,entertainment
پچیس سال کا تھا تب ہر دن آتا تھا خودکشی کا خیال : اے آر رحمان,entertainment
بنگلہ دیش کے کپتان نے نویں نمبرکے کھلاڑی کو سلامی بلے بازی کے لئے کیوں بھیجا؟,cricket
دیکھیں: کپل شرما کے گھر میں شاہ رخ اور نواز الدین کی مستی,entertainment
دیکھیں : سنیل گواسکر نے 2012 میں ہی کردی تھی عمران خان کے وزیر اعظم بننے کی پیشین گوئی,cricket
شاہ رخ خان کے 53 ویں یوم پیدائش کے لئے دلہن بنی منت، فوٹو وائرل,entertainment
کون ہیں زینب عباس اور کیوں ہیں وہ سرخیوں میں؟,cricket
اب بجے گی سونم کپور کی شادی کی شہنائی، تیاری میں مصروف ہیں پاپا انل کپور,entertainment
سونم کپور کا انکشاف : آنند اہوجا اپنے بیسٹ فرینڈ سے کرانا چاہتے تھے ان کی شادی,entertainment
پاکستان کا یہ بلے باز اب بھی ٹیم انتظامیہ کے نظر کرم کا منتظر، شاندار ریکارڈس دیکھ کر حیران رہ جائیں گے آپ,cricket
ممبئی میں بابا صدیقی کی افطار پارٹی ، سلمان خان سمیت بالی ووڈ کی ان ہستیوں نے کی شرکت,entertainment
سالگرہ مبارک: 20 سال بعد اس بڑے خاندان کے داماد بن سکتے ہیں تیمور علی خان,entertainment
فوربس کی فہرست میں سلمان چوٹی پر، شاہ رخ دوسرے نمبر پر,entertainment
جان نے نانا کی تعریفوں کے پل باندھے، کہا ان کا غصہ جائز ہے,entertainment
سہیل سیٹھ نے 18 سال چھوٹی گرل فرینڈ سے کی شادی,entertainment
پاکستان: 18 سالہ بس ہوسٹس مہویش کا قتل، جانیں کیا تھا اصل معاملہ,crime
سنجے لیلا بھنسالی کے ساتھ جو کچھ ہوا اس سے میں بیحد دکھی ہوں: کرن جوہر,entertainment
ٹی وی پر سب سے زیادہ کمائی کرنے والی اداکارہ بنی روینہ ٹنڈن,entertainment
ہندوستان بمقابلہ پاکستان: وراٹ کوہلی سے ہوتا ہے بابراعظم کا موازنہ، لیکن اب انہیں پڑرہی ہیں گالیاں!۔,cricket
آئی پی ایل 2018 : براوو نے پلٹی بازی ، چنئی نے ممبئی کو اسی کے گھر میں دی شکست,cricket
ایم ایس دھونی کے ساتھ ایک دن گزارنا چاہتی ہیں پاکستان کی یہ خاتون کرکٹر !۔,cricket
آئی پی ایل 2019: یووراج سنگھ کے لئے روہت شرما نے لیا بڑا فیصلہ، دے دی یہ 'قربانی'۔,cricket
ہیرا تاجرکے اغوا معاملے میں پھنس گئی ادا کارہ 'گوپی بہو'، پولیس نے حراست میں لیا,entertainment
آئی پی ایل 2019 : پہلے چھ میچوں سے باہر ہوئے لستھ ملنگا ، یہ ہے بڑی وجہ,cricket
ٹی وی اداکار گرمیت چودھری نے کی 11 لاکھ کے فراڈ کے الزام کی تردید,entertainment
بااثر کردار ادا کرنا چاہتے ہیں فواد خان,entertainment
بھارت کےلئے ہیروئن کی تلاش ختم، سلمان خان کے ساتھ نظرآئے گی یہ اداکارہ,entertainment
"بھوجپوری اداکارہ کاجل راگھوانی نے شیئر کی بغیر میک اپ کی تصویر ، مداح نے لکھا "" چھی "" ۔",entertainment
ساتویں کی طالبہ کی اجتماعی آبروریزی کے بعد پڑوس کے لڑکوں نے فحش ویڈیو اور تصاویر کو کیا وائرل,crime
بکنی پہننے پر اس مسلم اداکارہ کو کیا تھا ٹرول، اب برقع کے اندر بکنی پہن کر دیا جواب,entertainment
شاہ رخ خان کی اس فلم کا بجٹ سن کر حیران رہ جائیں گے آپ,entertainment
ایر ٹیل کے فور جی اشتہار والی لڑکی ساشا چھیتری تلگو فلم میں اداکاری کرے گی,entertainment
دو سال کے بعد واپسی پر مچایا تھا تہلکہ ، دو سیریز کے بعد ہی پاکستان کے اس اسٹار آل راونڈر نے ٹیسٹ کرکٹ کو کہا الوداع,cricket
سبھاش گھئی پر ایک اور الزام، اداکارہ نے کہا- مجھے مساج کرنے پر مجبور کیا,entertainment
نئے سال کی پارٹی میں اس اداکارہ نے اپنی ہاٹنیس سے مچائی کھلبلی، دیکھیں تصویریں,entertainment
سرجیکل اسٹرائیک کا ثبوت مانگنے والوں پر پھوٹا بالی ووڈ اداکار اکشے کمار کا غصہ ، کہہ دی ایسی بات,entertainment
نانا پاٹیکر کے ساتھ کام کرنے کو لے کر تاپسی پنو ہے کافی پرجوش,entertainment
پاکستان کے سلامی بلے باز امام الحق کے نام ہوا یہ بڑا عالمی ریکارڈ ، فخرزمان کو چھوڑا پیچھے,cricket
پانچویں و ن ڈے میں یہ ریکارڈ وراٹ کوہلی کا کررہا ہے انتظار ، ... تو بن جائیں گے پہلے ہندوستانی کپتان,cricket
ریپ کے بعد حاملہ ہو گئی تھی 5 ویں کی نابالغ طالبہ، ڈاکٹروں نے کرایا اسقاط حمل ,crime
جانیں مانوشی چھیلر نے کس اداکار کے ساتھ کام کرنے کی ظاہر کی اپنی خواہش,entertainment
رجنی کانت کی فلم كبالی ملک بھر میں ریلیز ، چنئی میں صبح 4 بجے دکھایا گیا پہلا شو,entertainment
دھوم 3 کے بعد سے ہی ان پر فدا ہیں بالی ووڈ اسٹار عامر خان ، انسٹا گرام پر کیا اظہار محبت,entertainment
دیپکا ککڑ نے کیا ’بگ باس 12‘ کا خطاب اپنے نام، سری سنت رہے دوسرے نمبر پر,entertainment
سلمان خان کے جواب سے خواتین کمیشن مطمئن نہیں ، 7 جولائی کو دوبارہ کیا طلب,entertainment
اس شہر میں وراٹ کوہلی کا یوم پیدائش منائیں گی انوشکا شرما ، ایئر پورٹ سے ہوئیں روانہ,entertainment
زرین خان کار حادثہ معاملہ میں نیا موڑ، اداکارہ کے ڈرائیور پر لگا لاپروائی کا الزام,entertainment
دھمکی دیکر 'سیکس ریکٹ' چلا رہی تھی یہ اداکارہ، خواتین کورکھا جاتا تھا بھوکا,crime
پھر وراٹ کوہلی کی ٹی شرٹ میں نظر آئیں انوشکا شرما ، تصویر ہوئی وائرل,entertainment
مہندر سنگھ دھونی کے پیچھے ۔ پیچھے چلتی ہے قسمت یہ ہے سب سے بڑا ثبوت ,cricket
آسکرمیں فلم نیوٹن کرے گی ہندوستان کی نمائندگی,entertainment
آسٹریلیا کے اس نوجوان بلے باز کو ٹیسٹ ٹیم سے کیا گیا ریلیز ، وجہ جان کر حیران رہ جائیں گے آپ,cricket
بہار میں ایک اور صحافی کا گولی مار کر قتل، موٹر سائیکل سواروں نے گھیر کر ماریں سات گولیاں,crime
جب ایک بچی کا سوال سن کر زمین پر بیٹھ گئے امیتابھ بچن,entertainment
"کپتان سرفراز احمد نے کردی "" بڑی غلطی "" ، پاکستان کے ہاتھ سے نکل سکتا ہے تیسرا ٹیسٹ میچ ؟۔",cricket
غیر ملکی ریسلر نے راکھی ساونت کو اٹھا اٹھا کر پٹخ دیا، اسپتال میں داخل,entertainment
