headline,label
دیکھیں: ایک ساتھ شاپنگ کرنے پہنچے شاہد اور میرا,entertainment
"پاکستان کرکٹ بورڈ کا جونئیر سطح پر کرکٹ میں اصلاحات کیلئے بڑا قدم ، ""راہل داروڑ ماڈل"" اپنانے کا فیصلہ",cricket
شاہد آفریدی نے سرفراز احمد کو آئندہ ورلڈ کپ کے مدنظر دیا یہ اہم مشورہ,cricket
ابو ظہبی ون ڈے میں کراری ہار کے باوجود ایلیٹ کلب میں شامل ہوئے شعیب ملک ، بنے پاکستان کے دوسرے کھلاڑی,cricket
میری بیوی ہندو ہے اور میں مسلمان ہوں ، لیکن یہ لو جہاد نہیں : نصیر الدین شاہ,entertainment
محمد عامر نے لگائی 'سنچری'، اب پاکستان کی ٹیم سے باہر ہونا طے,cricket
سونم کے سنگیت پر کیا خوب ناچے پاپا انل کپور،ڈانس کا ویڈیو وائرل,entertainment
سیف کے بیٹے اور شری دیوی کی بیٹی کی تصویر ہوئی وائرل,entertainment
مدھور بھنڈارکر کے قتل کی سازش رچنے پر ماڈل پریتی جین کو تین سال قید بامشقت کی سزا,entertainment
جھانوی نے کرایا ایسا فوٹو شوٹ ، تصویرہو رہی ہے سوشل میڈیا پر وائرل,entertainment
دلیپ کمار کی صحت کے بارے میں اب ٹوئٹر پر مداحوں کو ملے گی روزانہ تازہ معلومات,entertainment
کرینہ کپور نے کانگریس کی طرف سے الیکشن لڑنے کی خبروں پر کچھ اس طرح دیا اپنا درعمل، جانئے کیا کہا,entertainment
پیپلی لائیو کے شریک ڈائریکٹر محمود فاروقی عصمت دری کیس میں بری,entertainment
جانیں، کن چیزوں سے ڈرتی ہیں بالی ووڈ کی یہ اداکارائیں,entertainment
قضائے حاحت کیلئے گھر سے باہر گئی تھی انٹر کی طالبہ ، گھات میں بیٹھے حیوانوں نے دبوچ لیا اور پھر کی یہ گھنونی حرکت,crime
اس سابق بڑے کھلاڑی نے کہا : ورلڈ کپ فائنل میں پاکستان سے مقابلہ ہو تو بھی ہندوستان کو نہیں کھیلنا چاہئے میچ ,cricket
حیوانیت کی ساری حدیں پار ، پٹنہ میں 7 ماہ کی بچی کی آبروریزی ، حالت سنگین ، ملزم گرفتار,crime
فرحان اخترکی 'بیوی' بننے کے لئے پھرہندوستان لوٹیں پرینکا چوپڑا,entertainment
ہندوستان کے اس شہر میں ہوگی پرینکا چوپڑا اور نک جونس کی شادی ، یہ ہیں ڈیٹس !۔,entertainment
پلوامہ حملہ: سدھو کے بیان کے بعد زبردست ہنگامہ، ’کپل شرما شو‘ کے بائیکاٹ کا مطالبہ کر رہے لوگ,entertainment
دیکھیں: تیس فلموں میں کام کرنے کے بعد بالآخر کیوں گمنام ہو گئے سمیت سہگل؟,entertainment
سکے میں قید ہوئی ٹیم انڈیا کی جیت ، یک روزہ سیریز سے پہلے سامنے آیا یہ سچ ! ۔,cricket
اداکارہ پریہ واریر کے خلاف فوجداری مقدمے منسوخ,entertainment
حساس موضوع پر جذباتی جرمن فلم ’چوبیس ہفتے‘ حقیقت اور فِکشن کا ایک خوبصورت امتزاج,entertainment
.... کنگنا رانوت نے عامر پر لگائے تھے بڑے الزام، ناراضگی کی بات سن کر عامر نے کہا,entertainment
ہاردک پانڈیا اور کے ایل راہل کو بڑی راحت، بی سی سی آئی نے ہٹائی پابندی,cricket
سنچری لگا کر ٹیم انڈیا سے چھینی تھی چمپئنز ٹرافی ، اب ایشیا کپ سے پہلے دیا بڑا بیان,cricket
ایشیا کپ : ٹیم انڈیا نے جیتا ٹاس ، پہلے گیند بازی کرنے کا فیصلہ ، ایک سال کے بعد جڈیجہ کی ہوئی واپسی,cricket
بالی ووڈ اداکارہ رانی مکھرجی کے والد فلمساز وپروڈیوسررام مکھرجی 84 سال کی عمر میں چل بسے,entertainment
دیکھیں: سلمان کی 51 ویں سالگرہ کا جشن، ستاروں کا لگا جماوڑہ، سابقہ گرل فرینڈ بھی پہنچیں,entertainment
غیر ملکی ریسلر کے ہاتھوں پٹنے کے بعد راکھی ساونت نے کہا : پھوگاٹ بہنیں لے میرا بدلہ,entertainment
دیکھیں: سیاست سے پہلے ساؤتھ فلموں کی ہیروئن تھیں جے للیتا,entertainment
راجیش کھنہ کی منفرد چال، غمگین آنکھیں اور مخصوص ادائیں شائقین کے دلوں میں اتر گئیں,entertainment
زندگی بدلنے والا شو ہے24 : انل کپور,entertainment
اداکارہ سارا خان نے توڑی ساری حدیں ، شیئر کیا اپنا نیوڈ پوسٹر ، سوشل میڈیا پر لگی آگ,entertainment
بیٹی کی موت کے بعد ختم ہوگیا تھا اس پاکستانی کھلاڑی کا کیریئر، کبھی سچن تندولکر جیسا تھا دبدبہ,cricket
ملیالم کی معروف اداکارہ سے چلتی گاڑی میں ایک گھنٹے تک چھیڑ چھاڑ، بدمعاشوں نے ویڈیو بھی بنائی,entertainment
ہاشم آملہ کو شاندار خدمات کیلئے ملا جنوبی افریقہ کا اعلیٰ ترین اعزاز، بنےیہ ایوارڈ پانے والے ملک کے پہلے کرکٹر,cricket
عالمی کپ 2019: ٹیم انڈیا کے پاس ہےایسی جوڑی، جوجانتی ہےکہ کیسےبنتےہیں چمپئن,cricket
فٹ نہیں ہونے کی وجہ سے ٹیم میں نہیں ملی جگہ ، اب بی پی ایل میں کھیلتا نظر آئے گا یہ پاکستانی کھلاڑی,cricket
ایشیا کپ 2018: ٹیم انڈیا کا اعلان، کوہلی کو ملا آرام، یہ کھلاڑی بنا کپتان,cricket
سلمان خان کے پہلے پیار کی ہوئی موت، سوشل میڈیا پر شیئر کئے جذبات,entertainment
ٹرول کرنے والوں کو نصیر الدین شاہ کا جواب ، میں غصے میں ہوں لیکن ڈرا نہیں ہوں,entertainment
افطار کے دوران گانا بجاکر ٹرول ہوئیں شلپا شیٹی ، لوگوں نے کہا : کچھ تو خیال رکھ لو,entertainment
دیویندر فڑنویس، راج ٹھاکرے اور کرن جوہر کی ملاقات کے بعد ’ اے دل ہے‘ کی مشکل دور,entertainment
شاہ رخ خان کے مداحوں کے لئے بری خبر، 'ڈان3' کو لیکر فرحان نے کہی یہ اہم بات,entertainment
اڑتا پنجاب نے کی پہلے 8 دنوں میں 50 کروڑ روپئے کی کمائی,entertainment
فلم سربجیت میں کچھ اس انداز میں نظر آئیں گی ایشوریہ ، پہلا پوسٹر جاری,entertainment
مجبوری میں دشمن کے ساتھ کام کرنے کے لئے تیار ہوئے کپل شرما، جلد کریں گے اس شو سے واپسی,entertainment
ہندوستان بمقابلہ آسٹریلیا ٹی 20 : دلچسپ میچ میں آسٹریلیا نے ہندوستان کو تین وکٹوں سے شکست دی,cricket
اس مشہور گانے کی اتنی بڑی غلطی پر کیا کبھی آپ نے غور کیا؟,entertainment
انوپ جلوٹا کی بات سن کربھڑک گئیں جسلین متھارو,entertainment
‘انکشاف: شاہد- میرا کے بعد اب کرینہ کپور دینے جا رہی ہیں ’گڈ نیوز,entertainment
دہلی کے ایک پرائیویٹ اسکول میں 4 سال کی بچی سے چھیڑ چھاڑ، مقدمہ درج,crime
کرکٹ ہی نہیں بزنس میں بھی آگے ہیں وراٹ، ان اسٹارٹ اپ سے کماتے ہیں کروڑوں,cricket
فرحان اختر اور ادھونا کا ٹوٹ گیا 15 سال پرانا رشتہ,entertainment
انجلینا جولی نے دی بریڈ پٹ سے طلاق کی عرضی، یہ ہے وجہ,entertainment
پریم رتن دھن پايو نے 150 کروڑ کی کمائی کی,entertainment
ناقابل یقین اننگز: اس کھلاڑی نے محض 62 گیندوں پر بنائے 237 رن ، صرف چھکوں سے بنا ڈالا 180 رن,cricket
کرن کے ساتھ سگائی پر بپاشا باسو نے دیا یہ جواب,entertainment
یہ ہے سن رائزرس حیدرآباد کی سب سے خوبصورت مداح ، دیکھ کر اڑ جائیں گے آپ کے ہوش !۔,cricket
آسٹریلیا نے چھینی تھی اس شخص کی نوکری، پاکستان آکرلے لیا بدلہ,cricket
بڑے سیکس ریکٹ کا پردہ فاش ، ایک غیر ملکی سمیت 6 لڑکیاں پکڑی گئیں ، قابل اعتراض اشیا بھی برآمد,crime
ٹیم انڈیا سے 4 بجے کھلاڑیوں کو کیا گیا باہر، بی سی سی آئی نے بتائی یہ وجہ,cricket
دہلی : آبروریزی کے مجرم اوبیر کیب کے ڈرائیور شیو کمار کو عمر قید کی سزا,crime
آئی پی ایل 2019: چنئی سپر کنگس بمقابلہ دہلی کیپیٹلس، ٹاس جیت کر دہلی نے کی بلے بازی شروع,cricket
فلم انڈسٹری میں سب سے پہلے پرینکا بنی تھیں دوست: دیپکا,entertainment
جب سارہ علی خان پہنچی سلمان خان کے پاس، جانئے پھر کیا ہوا۔۔۔,entertainment
آئی پی ایل 2019 : افتتاحی مقابلہ سے پہلے دھونی کی ٹیم کو لگا جھٹکا ، یہ بڑا تیز گیند باز ہوا باہر,cricket
مہابھارت نہیں اس ہالی ووڈ فلم کے ریمیک میں کام کریں گےعامر خان,entertainment
کوہلی کی شکست کے بعد ناراض ہوگئےعظیم کرکٹر، ٹوئٹرپرامپائرکی لگائی کلاس,cricket
عدم برداشت کا ماحول ہوتا تو ہندوستان کی شہریت نہیں لیتا : عدنان,entertainment
آسٹریلیا کو ملا نیا طوفانی گیند باز ، بریٹ بھی رفتار دیکھ کر حیران ، کہا : واہ کیا رفتار ہے,cricket
جانیں، کیوں ادھوری رہ گئی ایشوریہ - وویک کی لو اسٹوری ؟,entertainment
مخالفین پر بھڑکیں ارمیلا اور سوارا- انوپم کھیر کا ٹویٹر وار سمیت یہ ہیں انٹرٹینمنٹ کی بڑی خبریں,entertainment
قادر خان کے بیٹے کے الزاموں پر بالی ووڈ اداکار گووندا کا جواب، کہی ایسی بات,entertainment
لندن میں ہیں عرفان خان، ان کی اس فلم کا ٹریلر کل ہوگا لانچ,entertainment
عالی شان بنگلہ کی جگہ آخر ایک فلیٹ میں کیوں رہتے ہیں سلمان خان ، پڑھئے اداکار کا جواب,entertainment
"ٹینس اسٹار سے چھوٹا قد ہونا ٹیم انڈیا کے کپتان وراٹ کوہلی کو گزرا ناگوار ، اسٹیج پر ہی کردی ایسی ""حرکت ""۔",cricket
چاند پر نہیں جانا چاہتا کوئی بالی ووڈ اداکار، اس فلم کو نہیں مل رہا ہیرو,entertainment
سپنا چودھری اب اس انداز میں کر رہی ہیں پرفارمنس,entertainment
فرضی فیس بک پیج سے سلمان خان انتہائی خفا,entertainment
چھتیس گڑھ میں سینئر کانگریس لیڈر کی ماں کا قتل، باپ بھی شدید زخمی,crime
کنسرٹ کے دوران پھسلا برٹنی اسپیئرس کا ٹاپ ، دو منٹ تک ایسے ہی کیا پرفارم,entertainment
امیتابھ نے قومی ایوارڈ سے نوازے جانے پر مداحوں کا شکریہ ادا کیا,entertainment
طویل عرصہ بعد اجے اور سیف پھر سے ایک ساتھ کام کریں گے,entertainment
سری دیوی کی ’بہن‘ سجاتا کا ہوا انتقال، کینسر میں تھی مبتلا جسم کے کئی حصہ ہو گئے تھے فیل,entertainment
ہندوستانی کرکٹ ٹیم کے ایک اہم ستون ہیں مہندرسنگھ دھونی: عرفان پٹھان,cricket
بالی ووڈ کی حسیناوں کو ہو رہی ہے عالیہ بھٹ سے حسد,entertainment
پاکستان کی یہ ہے میچ میں ٹیم انڈیا کے خلاف تیاری، پورا پلان تیار,cricket
یوم پیدائش پر خاص: ایک دن بہت بڑا شاعر بن کر دکھاؤں گا... کیفی اعظمی,entertainment
کہاں گم ہوگئیں چار شادیاں کرنے والی بالی ووڈ کی یہ ہیروئن!۔,entertainment
گڑگاؤں میں شادی شدہ عورت سے گینگ ریپ، اغوا کر اراولی پہاڑی لے گئے,crime
ہندوستان میں نہیں بلکہ اس ملک میں ہوگا آئی پی ایل 2019 کا انعقاد,cricket
الہ آباد میں رشی کپور کے نام پر کھلا ٹوائلٹ,entertainment
بدمعاشوں نے کی حیوانیت کی حدیں پار، ریپ کے بعد نکالی لڑکی کی آنکھیں,crime
لڑکیوں سے بد کاری کا دھندہ کرانے کے الزام میں بالی ووڈ کی خاتون کوریوگرافر گرفتار,entertainment
آخر فراٹےدارانگریزی کیسے بول لیتے ہیں چھوٹے شہروں، قصبوں سے آنے والے کرکٹر,cricket
فلم ریویو ’ملک‘ 3.5 اسٹارس:آنکھوں کے لئے اچھا سورمہ ہے پر اس میں تھوڑی کرکری بھی ہے,entertainment
نوبل انعام کے ہر زمرے کے حقدار ہیں سلمان خان ، جانیں کیسے,entertainment
ارادھیا کے ساتھ کانس فلم فیسٹول کے لئے روانہ ہو چکی ایشوریہ رائے بچن,entertainment
گرل فرینڈ سے شادی کے لئے ابو سلیم نے مانگا 45 روز کا پیرول,entertainment
سڑک پر بغیر کپڑوں کے دوڑی بالی ووڈ کی یہ اداکارہ ، پیار کی خاطر کیا ایسا !۔,entertainment
راکیش شرما کی بایوپک میں عامر خان نے کام کرنے سے کیوں کیا انکار؟جانیں,entertainment
اکشے کمارکی ’’گولڈ‘‘ کو ٹکردے گی جان ابراہم کی ’’ستیہ میوجیتے‘‘، پوسٹرہوالانچ,entertainment
امپائر نے دیا آوٹ تو بھڑک گیا بلے باز ، توڑڈالی ناک ، جم کر ہنگامہ ، میدان پر بلانی پڑگئی پولیس,cricket
سوتیلے والد نے 14 سال تک کی تھی اس اداکارہ کی عصمت دری، 17 کی عمر میں کروا دیا تھا اسقاط حمل,entertainment
تو اس وجہ سے بریسٹ ڈونیٹ کرنا چاہتی ہیں بالی ووڈ اداکارہ راکھی ساونت ، ہوئیں ٹرول,entertainment
اس 63 سال کے بزرگ کی 5 معشوقائیں ، پیسے کی وجہ سے پہلی نے چھوڑا تو کرنے کگا یہ کام۔۔,crime
"! آئی پی ایل نیلامی 2019: 17 سال میں لیا تھا کرکٹ سے ""سنیاس""، آئی پی ایل میں 8.4 کروڑ روپئے میں بکا",cricket
بالی ووڈ اداکارہ ودیا بالن کے والد کو دل کا دورہ ، حالت مستحکم,entertainment
"۔""دھونی ""کی فلمی گرل فرینڈ نے شیئر کی بکنی میں تصویر ، پول کے کنارے نظر آیا ایسا ہاٹ انداز",entertainment
جیکلین فرنانڈیز اردو سیکھنے کی خواہاں، کہا، اردو ہے سب سے شیریں زبان,entertainment
ویڈیو: سلمان خان نے بھانجے آہل کو زمین پر لیٹ کر سکھائی پینٹنگ، دیکھئے یہ شاندار ویڈیو,entertainment
نیشنل فلم ایوارڈ : علاقائی فلموں کا جلوہ ، ولیج راک اسٹارس بہترین فلم ، آنجہانی ونود کھنہ کو دادا صاحب پھالکے ایوارڈ,entertainment
اس ایپ کی وجہ سے خراب ہوا سہانا خان کا چہرہ، آپ نے دیکھا کیا؟,entertainment
دیکھیں: کہاں کھو گئی ماضی کی خوبرو اداکارہ عائشہ جھلکا!۔,entertainment
شرمناک! لدھیانہ میں لڑکی کو کار سے کھینچ کر 10 لوگوں نے کیا گینگ ریپ,crime
ویلنگٹن میں نیوزی لینڈ کے خلاف روہت شرما بنائیں گے دوہری سنچری ! یہ ہے بڑی وجہ,cricket
میچ سے قبل پاکستانی شخص نے گایا ہندوستانی قومی ترانہ، ویڈیو وائرل,cricket
آئی پی ایل 2019 : بمراہ - ملنگا کے سامنے ہارا بنگلورو ، ممبئی 6 رنوں سے جیتی,cricket
"وراٹ کوہلی کو کیا تھا کلین بولڈ ، انگلینڈ نے اس گیند باز کو ""ریٹائرمنٹ "" سے بلایا واپس !۔",cricket
ممبئی میں وروشکا کا دوسرا ریسپشن ، بالی ووڈ اور کرکٹ کے پہنچے ستارے ، دیکھیں تصاویر,entertainment
ممتاز موسیقار رویندر جین کا انتقال ، سونیا نے کیا اظہار تعزیت,entertainment
لو سونیا‘ کے ٹریلر نے مچائی دھوم، ایک ہفتہ میں ایک کروڑ سے زیادہ دیکھا گیا’,entertainment
"دوسرے ون ڈے میں پاکستان کو جیت کیلئے 210 رنوں کا ہدف ، سرفراز الیون کیا توڑ پائے گی یہ ""جمود ""۔",cricket
رجنی کانت کی فلم کالا پر کرناٹک میں پابندی ، اداکار پرکاش راج نے کہا : نہیں رکنی چاہئے ریلیز,entertainment
راہل گاندھی کی دیوانی ہوئی ٹی وی کی یہ بولڈ اداکارہ ، تصویر شیئر کر کے کہہ ڈالی ایسی بات,entertainment
مظفرپور واقع شیلٹر ہوم میں 21 بچیوں کی عصمت دری کی تصدیق، ایک بچی کو مار کر دفن کرنے کا بھی الزام,crime
آئی پی ایل 2018: راجستھان رائلس نے ٹاس جیت کر بلے با زی کا فیصلہ کیا,cricket
عضو تناسل کاٹ کر فٹ بالر کے قتل کی وجہ کیا تھی، ریپ یا سیکس تعلق ؟,crime
جلد ہی ٹوٹنے والا ہے روہت شرما کا یہ ریکارڈ ، آسٹریلیائی کھلاڑی فنچ ہاتھ دھوکر پڑے پیچھے,cricket
غیرت کے نام پر قتل سے قبل سامعہ کی عصمت دری کی گئی,crime
اغوا کے بعد تین سال کی معصوم کی آبروریزی ، قبرستان کے نزدیک خون سے لت پت ملی ، حالت نازک,crime
پرینکا چوپڑا نے شیئر کی گڈ نیوز ، جان کر فینس بھی ہوجائیں گے خوش,entertainment
محمد شمی نےنیوزی لینڈ میں انجام دیا یہ تاریخی کارنامہ، پرزنٹرنے متاثرہوکرکردی تعریف,cricket
لاس اینجلس میں ’نیوڈ شادی‘ کریں گی راکھی ساونت، کیلے کے پتے پہن کر لیں گی پھیرے,entertainment
اس غصیل پاکستانی کھلاڑی نے بنا ڈالا ایسا ریکارڈ جس کو توڑنا کوہلی کیلئے بھی ثابت ہوگی ٹیڑھی کھیر,cricket
واشنگٹن کے ایک ہائی اسکول میں فائرنگ، ایک ہلاک، چار زخمی,crime
سربجیت پر مبنی فلم میں دلبیر کور کے رول میں نظر آئیں گی ایشوریہ,entertainment
شوہر نے بیوی پر بنایا اسقاط حمل کا دباؤ ، انکار کرنے پر باپ نے کردیا 3 ماہ کی بیٹی کا قتل,crime
یونہی نہیں بیرون ملک دھوم مچارہی ہے یہ ہندوستانی ماڈل ، بلکہ ۔۔۔۔۔۔,entertainment
دلت نابالغ لڑکی کی اجتماعی عصمت دری، ایم ایم ایس بھی بنایا,crime
شاہد آفریدی کے کیریئرکی سب سے تیزترین سنچری کے 22 سال مکمل، آئی سی سی نے کیا تاریخ کو یاد,cricket
بلیو فلموں کے دم پر بیوی کو اس طرح بلیک میل کر رہا تھا شوہر,crime
مسلم ہونے کی وجہ سے مجھے نشانہ بنایا جا رہا ہے: نصیرالدین شاہ,entertainment
پاکستانی اوپنر امام الحق کو شاندار کارکردگی کا ملا فائدہ ، آئی سی سی رینکنگ میں دھونی سے نکلے آگے,cricket
"ہندوستان بمقابلہ پاکستان : بھونیشور کمار کی گیند بازی سے پاکستان میں ""کہرام ""، سات گیندوں میں کی بولتی بند",cricket
پہلے ٹی 20 میچ میں نیوزی لینڈ نے ہندوستان کو 80 رنوں سے دی شکست,cricket
فلم اڑتا پنجاب لیک ہونے پر عامر خان نے کہا : سینسر بورڈ کے لئے شرم کی بات,entertainment
دوسرے ہنی مون کیلئے یہاں جائیں گے پرینکا چوپڑا اور نک جونس,entertainment
بالی ووڈ سے مٹ گیا ان 7 خان اسٹارس کا نام، ایک تو فلاپ ہونے کے غم میں گھر سے ہی بھاگ گیا تھا,entertainment
معروف سنگر سونو نگم کی بڑھ سکتی ہیں مشکلیں ، پانی پت کے بعد اب اورنگ آباد میں بھی شکایت درج,entertainment
تیسرے ٹیسٹ سے پہلے شاہد آفریدی کا پاکستانی ٹیم اور سرفراز احمد کو اہم مشورہ ، کہا : اس کھلاڑی کو موقع دو,cricket
میرے ساتھ کام کرنے سے کتراتے ہیں لوگ: قادر خان,entertainment
آر سی بی کی ہار کے باوجود کوہلی کے نام ہوا یہ خاص ریکارڈ ، ایسا کرنے والے بنے دوسرے کھلاڑی,cricket
اس اداکارہ نے بولڈ نیس کی ساری حدیں کردیں پار ، دیکھ کر اڑ جائیں گے ہوش ،فوٹووائرل,entertainment
میری زندگی میں جو آئے گا وہ محبت کا سفیر ہوگا ، دولت کا اسیر نہیں : پرینکا,entertainment
جب انڈرورلڈ سے اکیلے لڑ پڑی تھی پریتی زنٹا، سلمان- شاہ رخ نے بھی کورٹ جانے سے کر دیا تھا انکار,entertainment
کنگ خان کو ہے 100 سب سے بڑے مداح کی تلاش,entertainment
اپنی سوانح حیات پر مبنی فلم نہیں چاہتے ہیں امیتابھ بچن,entertainment
نہانے گئی نو سالہ بچی کی عصمت دری کے بعد قتل، ایک شخص گرفتار,crime
ورلڈ کپ سے پہلے ٹیم انڈیا کو لگ سکتا ہے بڑا جھٹکا، زخمی ہوا یہ اسٹار کھلاڑی,cricket
سری دیوی کی سرکاری اعزاز سے آخری رسوم کی ادائیگی فڑنویس کی ایماء پر کی گئی,entertainment
آر ٹی آئی میں انکشاف ، شاہ رخ خان پر لگا 1.93 لاکھ روپے کا جرمانہ,entertainment
!عدنان سمیع کے بیٹے نے کم کیا وزن، پرانی تصویر کو پہچان نہیں پائیں گے,entertainment
فون کرکے 15 سالہ نابالغ طالبہ کو گھر سے باہر بلایا ، سنسان جگہ لے جا کر کی آبروریزی ، گرفتار,crime
! سڈنی ٹیسٹ کے لئے ٹیم انڈیا کا اعلان، روہت شرما کی جگہ کھیلیں گے کے ایل راہل,cricket
اپنی شادی کے بارے میں ارجن کپور نے کیا بڑا انکشاف، سن کر رہ جائیں گے آپ بھی حیران,entertainment
ٹی وی اداکارہ نیا شرما نے توڑی ساری حدیں ، کھلے عام اس اداکارہ کو کیا کس ، ویڈیو اور تصویر وائرل,entertainment
ٹک ٹاک پرلگائی جائے پابندی، مدراس ہائی کورٹ کی مدورائی بنچ نے مرکزکو دی ہدایت,crime
پلوامہ حملہ : محمد سمیع نے سی آر پی ایف کو دئے پانچ لاکھ روپے ، کہا : ان کی سیکورٹی کی وجہ سے ہی ہم کھیلتے ہیں,cricket
وراٹ اینڈ کمپنی کے تاریخی کارنامے پر سلام کررہی ہے پوری دنیا,cricket
جب تک کوئی میرے گھر میں آگ نہیں لگا دے ، مجھے فرق نہیں پڑتا : سیف علی خان,entertainment
"۔""منظور خدا "" کہہ کر جھومتی نظر آئیں گی کٹرینہ کیف ، نیا انداز دیکھ کر آپ کے بھی اڑ جائیں گے ہوش",entertainment
بالی ووڈ کے سپر اسٹار راجیش کھنہ آج بھی لوگوں کے دلوں میں ہیں زندہ,entertainment
ملک نے مودی کو منتخب کیا ہے ، ہمیں ان کی حمایت کرنی چاہئے : شاہ رخ,entertainment
شاہ رخ سے ایک مداح نے کہا ’ کوئی ہیروئن پٹا دو، باد شاہ خان نے دیا مزے دار جواب,entertainment
ونود کھنہ کے لیے اعضا عطیہ کریں گے عرفان خان,entertainment
"سیکس ڈال "" سے ایکٹنگ کروا چکا ہے ہالی ووڈ، یو ٹیوب پر موجود ہیں یہ فلمیں """,entertainment
ممبئی ایئر پورٹ پر ایشوریا سے دھکا مکی ، ماں کو بھی لگی چوٹ,entertainment
دلی: چلتی بس میں طالبہ کے سامنے شخص نے کی گندی حرکت، کسی نے نہیں کی مدد,crime
"چھوٹے پردے کی ""لو کوئن "" کو اصل زندگی میں نہیں ملی محبت",entertainment
انتہائی شرمناک ! ٹیوشن سے لوٹ رہی آبروریزی کی متاثرہ لڑکی کو زبردستی پلایا گیا زہر ، اسپتال میں داخل,crime
عرشی خان نے کرایا ایسا ہاٹ فوٹو شوٹ کہ دیکھ کر سب رہ گئے حیران : یہاں دیکھیں تصویریں,entertainment
انکشاف: اس وجہ سے سلمان خان فلموں میں کبھی نہیں کریں گے منفی کردار,entertainment
میک اپ کے بغیر مادھوری کو دیکھ کر پہنچان نہیں پائیں گے آپ!۔,entertainment
اسٹار بننے کے بعد زندگی میں کوئی تبدیلی نہیں : دیپکا پڈوکون,entertainment
چھ مہینے تک آئی ایس سے مبینہ وابستگی کے بعد نوجوان نے وطن واپسی کی خواہش ظاہرکی,crime
کرن جوہر کی فلم میں کام کرنے سے کٹرینہ نے کیا انکار,entertainment
ابوظہبی ٹسٹ میں حسن علی- یاسرشاہ کی قاتلانہ گیند بازی سے پاکستان کی گرفت مضبوط، جیت کے لئے 139 رن درکار,cricket
!دبنگ‘ سلمان خان سیاست میں رکھیں گے قدم، مدھیہ پردیش سے لڑیں گے لوک سبھا الیکشن’,entertainment
گوپال گنج میں شو سے لوٹ رہی نابالغ آرکیسٹرا ڈانسر کی آبروریزی ، ملزم گرفتار,crime
بالی ووڈ میں شاہ رخ نے کنگ خان کے طور پر بنائی اپنی شناخت,entertainment
عرفان خان کی 5 ویں کیموتھیریپی ہوئی مکمل، لندن سے آئی بڑی خبر,entertainment
اب تک 2.5 لاکھ لوگوں نے دیکھا اکشے کمار کی 'گولڈ' کا پہلا گانا,entertainment
ایشانت شرما نے کھولے راز، 'دھونی نے مجھےکئی بارڈراپ ہونے سے بچایا'۔,cricket
پیرس میں ملکہ شیراوت کے فلیٹ میں گھسے نقاب پوش، مار پیٹ کر بھاگے,entertainment
جب جھانوی۔خوشی پرغلط تبصرے سے بھڑکیں انشولا ،کہا میری بہنوں کو ایسا نہ بولیں,entertainment
نیوزی لینڈ حملہ: خوف زدہ بنگلہ دیشی کھلاڑیوں نے کہا، اللہ نے ہمیں بچا لیا,cricket
کرس گیل کا ہندوستان اوربنگلہ دیش کے خلاف کھیلنے سے انکار، سنیل نارائن کو بھی نہیں ملا موقع,cricket
روٹی فلم کی اداکارہ انیتا سنہا کا انتقال,entertainment
آئی پی ایل 2018: راجستھان رایلس نے چنئی کو شکست دے کر لیا اپنی ہار کا بدلہ,cricket
حیوانیت کی ساری حدیں پار ، 50 سالہ خاتون کی آبروریزی کی کوشش ، پرائیویٹ پارٹ میں ڈالی لال مرچ,crime
انوکھا کرکٹ میچ ! کھلاڑیوں نے دھوتی کرتا پہن کر لگائے چوکے چھکے ، سنسکرت میں ہوئی کمنٹری,cricket
عثمان خواجہ ہندوستان کے خلاف سیریزسے ہوسکتے ہیں باہر,cricket
سینسر بورڈ نے اب فلم بار بار دیکھو پر چلائی قینچی ، پسند نہیں آیا کٹرینہ کا سین,entertainment
پلوامہ دہشت گردانہ حملہ کے بعد پاکستانی سنگر عاطف اسلم کے گانوں کو یوٹیوب سے کیا گیا ان لسٹ,entertainment
"کنگنا رنوت کی فلم "" منی کرنی کا ۔ د کوئین آف جھانسی"" کا ٹیزر 15 اگست کو ہوگا رلیز",entertainment
آئی پی ایل 2018: کوہلی۔ڈیویلیرس نے دی بنگلور کو جیت،دہلی کو 5 وکٹ سے دی شکست,cricket
بگ باس 12 کا پہلا پرومو ریلیز، کلاس لیتے نظر آئے سلمان,entertainment
پرینکا چوپڑہ ایک مرتبہ پھر بنی سب سے دلکش ایشیائی خاتون,entertainment
ممبئی فلم اتسو میں دکھائی جائیں گی دنیا کی 150 سے زیادہ فلمیں,entertainment
پرتیوشا بنرجی کے بوائے فرینڈ راہل راج کرنے جارہے ہیں اپنی اس دوست سے شادی,entertainment
ہندوستان سے بری طرح شکست کھایا پاکستان، سوشل میڈیا پر کچھ ایسے اڑا مذاق,cricket
سلمان کے ساتھ کام کرنے سے کاجول کا انکار ، ٹھکرا یا دبنگ - 3 کا آفر,entertainment
آئی اے ایس افسر کی بیٹی کا پیچھا کرنے کے الزام میں ہریانہ بی جے پی صدر کا بیٹا گرفتار,crime
آئی پی ایل 2019 : کین ولیمسن ہی رہیں گے سن رائزرس حیدرآباد کے کپتان ، اس بڑے کھلاڑی کی ہوگی واپسی,cricket
محمد سمیع کے خلاف جہیز اور جنسی ہراسانی کے معاملہ میں چارج شیٹ داخل,cricket
جن کے پاس فیملی ہے وہ قسمت والے ہیں: سلمان,entertainment
گرل فرینڈ گیتا سے شادی کریں گے ہربھجن,entertainment
